Townships,Commodity,Year,Month,Arrivals_in_ton,Min_price($),Max_price($),Modal_price($),Date,County_name,State_name
Exira,Oats,2015,May,278.112813,73.33333333,96.73333333,89.13333333,2015-05,Audubon,Iowa
Exira,Oats,2016,May,695.337148,108,118.5866667,113.9866667,2016-05,Audubon,Iowa
Exira,Soybeans,2015,May,382.170877,44.8,51.90666667,49.30666667,2015-05,Audubon,Iowa
Exira,Soybeans,2016,May,262.900935,42.4,53.73333333,49.85333333,2016-05,Audubon,Iowa
Greeley,Oats,2016,May,201.502268,110.28,116.1066667,114.3333333,2016-05,Audubon,Iowa
Greeley,Soybeans,2016,May,192.463326,46.53333333,49.78666667,48.50666667,2016-05,Audubon,Iowa
Hamlin,Oats,2015,May,43.100321,75.21333333,96.94666667,93.33333333,2015-05,Audubon,Iowa
Hamlin,Oats,2016,May,1123.584583,92.02666667,116.6666667,114.08,2016-05,Audubon,Iowa
Hamlin,Soybeans,2016,May,131.946507,41.18666667,49.13333333,47.2,2016-05,Audubon,Iowa
Leroy,Cattle and Calves,2016,May,552.25731,63.29333333,66.77333333,64.74666667,2016-05,Audubon,Iowa
Leroy,Oats,2016,May,1642.4419,107.6266667,117.92,112.2933333,2016-05,Audubon,Iowa
Leroy,Soybeans,2016,May,2287.29325,46.82666667,51.93333333,48.86666667,2016-05,Audubon,Iowa
Fairfax,Broilers,2014,November,227.957708,12.53333333,16.44,15.52,2014-11,Linn,Iowa
Lincoln,Oats,2016,May,16.53465,103.1066667,104.44,103.7733333,2016-05,Audubon,Iowa
Lincoln,Soybeans,2016,May,11.0231,49.33333333,50.66666667,50,2016-05,Audubon,Iowa
Melvile,Oats,2015,May,214.509526,90.08,94.08,92.10666667,2015-05,Audubon,Iowa
Melvile,Oats,2016,May,328.378149,109.84,116.9866667,111.3066667,2016-05,Audubon,Iowa
Melvile,Soybeans,2015,May,102.184137,47.25333333,49.04,48.09333333,2015-05,Audubon,Iowa
Melvile,Soybeans,2016,May,43.871938,42.50666667,45.17333333,43.09333333,2016-05,Audubon,Iowa
Oakfield,Oats,2015,May,140.213832,86,96.97333333,91.48,2015-05,Audubon,Iowa
Oakfield,Oats,2016,May,148.370926,103.24,116.4133333,109.8266667,2016-05,Audubon,Iowa
Oakfield,Soybeans,2015,May,146.827692,45.33333333,51.17333333,48.25333333,2015-05,Audubon,Iowa
Oakfield,Soybeans,2016,May,140.985449,36.61333333,49.92,43.26666667,2016-05,Audubon,Iowa
Viola,Cattle and Calves,2015,May,414.46856,57.48,59.54666667,58.26666667,2015-05,Audubon,Iowa
Viola,Cattle and Calves,2016,May,1060.091527,60.09333333,66.05333333,62.29333333,2016-05,Audubon,Iowa
Penn,Broilers,2015,January,52.580187,15.24,15.81333333,15.52,2015-01,Madison,Iowa
Brayton,Oats,2015,May,32.738607,74.25333333,93.30666667,89.56,2015-05,Audubon,Iowa
Brayton,Oats,2016,May,69.44553,109.2266667,116.3066667,113.5066667,2016-05,Audubon,Iowa
Brayton,Soybeans,2015,May,2.314851,49.41333333,49.65333333,49.50666667,2015-05,Audubon,Iowa
Brayton,Soybeans,2016,May,4.299009,44.24,48.06666667,46.05333333,2016-05,Audubon,Iowa
Whittier,Broilers,2014,December,27.227057,15.24,15.6,15.52,2014-12,Monroe,Iowa
Gray,Oats,2014,November,23.14851,65.88,68.50666667,67.2,2014-11,Audubon,Iowa
Gray,Soybeans,2014,November,440.924,41.50666667,43.61333333,42.6,2014-11,Audubon,Iowa
Audubon,Cattle and Calves,2015,November,15.211878,55.33333333,56.17333333,55.90666667,2015-11,Audubon,Iowa
Bruce,Broilers,2015,February,22.597355,15.05333333,15.93333333,15.53333333,2015-02,Benton,Iowa
Audubon,Oats,2014,November,0.330693,66.66666667,69.66666667,68,2014-11,Audubon,Iowa
Audubon,Oats,2015,November,5.621781,113.1733333,122.84,117.3066667,2015-11,Audubon,Iowa
Audubon,Soybeans,2014,November,0.330693,41.33333333,43.21333333,42.53333333,2014-11,Audubon,Iowa
Audubon,Soybeans,2015,November,1556.241258,39.4,47.81333333,41.82666667,2015-11,Audubon,Iowa
Little Sioux,Hogs,2016,October,12061.25556,7.6,21.48,,2016-10,Iowa,Iowa
Audubon,Corn,2015,November,123.348489,28.94666667,41.33333333,34.76,2015-11,Audubon,Iowa
Audubon,Turkeys,2015,November,1.322772,25.77333333,31.10666667,27.93333333,2015-11,Audubon,Iowa
Audubon,Dairy Products,2015,November,2.755775,34.66666667,37.33333333,35.96,2015-11,Audubon,Iowa
Douglas,Oats,2014,November,23.14851,65.44,68.89333333,67.17333333,2014-11,Audubon,Iowa
Douglas,Oats,2015,November,0.110231,98.66666667,106.6666667,102,2015-11,Audubon,Iowa
Douglas,Soybeans,2014,November,9094.0575,37.56,43.42666667,41.88,2014-11,Audubon,Iowa
Douglas,Soybeans,2015,November,838.747679,42.2,49.30666667,46.04,2015-11,Audubon,Iowa
Exira,Oats,2014,November,573.311431,62.66666667,68.10666667,66.01333333,2014-11,Audubon,Iowa
Exira,Oats,2015,November,0.771617,106.6666667,130.6666667,118.4,2015-11,Audubon,Iowa
Exira,Soybeans,2014,November,1771.301939,38.58666667,45.48,42.89333333,2014-11,Audubon,Iowa
Exira,Soybeans,2015,November,1006.519261,42.09333333,52.12,47.28,2015-11,Audubon,Iowa
Greeley,Cattle and Calves,2014,November,10.141252,52.66666667,52.66666667,52.66666667,2014-11,Audubon,Iowa
Greeley,Cattle and Calves,2015,November,101.853444,54.56,54.89333333,54.77333333,2015-11,Audubon,Iowa
Greeley,Oats,2015,November,0.110231,80,80,80,2015-11,Audubon,Iowa
Greeley,Soybeans,2014,November,406.642159,41.14666667,43.45333333,42.66666667,2014-11,Audubon,Iowa
Greeley,Soybeans,2015,November,857.59718,42.44,49.52,47.21333333,2015-11,Audubon,Iowa
Hamlin,Oats,2014,November,48.611871,63.86666667,72.73333333,70.50666667,2014-11,Audubon,Iowa
Hamlin,Oats,2015,November,19.290425,82.50666667,95.73333333,89.58666667,2015-11,Audubon,Iowa
Hamlin,Soybeans,2014,November,338.739863,27.02666667,43.54666667,42.16,2014-11,Audubon,Iowa
Hamlin,Soybeans,2015,November,1150.040023,33.72,49.6,44.92,2015-11,Audubon,Iowa
Leroy,Cattle and Calves,2014,November,625.00977,52.90666667,53.42666667,53.10666667,2014-11,Audubon,Iowa
Leroy,Cattle and Calves,2015,November,716.5015,54,54.68,54.36,2015-11,Audubon,Iowa
Leroy,Oats,2014,November,61.178205,62,66.74666667,64,2014-11,Audubon,Iowa
Leroy,Oats,2015,November,1.653465,80,100,86.66666667,2015-11,Audubon,Iowa
Leroy,Soybeans,2014,November,4813.78777,38.45333333,45.34666667,41.56,2014-11,Audubon,Iowa
Leroy,Soybeans,2015,November,3339.9993,43.62666667,50.41333333,46.37333333,2015-11,Audubon,Iowa
Lincoln,Cattle and Calves,2015,November,90.940575,51.33333333,52.66666667,52,2015-11,Audubon,Iowa
Eden,Broilers,2015,January,4783.804938,15.16,16.48,15.53333333,2015-01,Benton,Iowa
Lincoln,Soybeans,2015,November,48.50164,41.33333333,42.66666667,42,2015-11,Audubon,Iowa
Melvile,Oats,2014,November,80.578861,60,63.70666667,61.85333333,2014-11,Audubon,Iowa
Melvile,Soybeans,2014,November,1749.476201,41.32,43.09333333,42.21333333,2014-11,Audubon,Iowa
Melvile,Soybeans,2015,November,809.09554,41.6,47.84,43.58666667,2015-11,Audubon,Iowa
Oakfield,Soybeans,2015,November,3929.624919,38.46666667,49.98666667,44.22666667,2015-11,Audubon,Iowa
Viola,Cattle and Calves,2014,November,226.965629,51.81333333,53.74666667,52.10666667,2014-11,Audubon,Iowa
Viola,Cattle and Calves,2015,November,644.630888,49.54666667,54.45333333,53.50666667,2015-11,Audubon,Iowa
Hayes,Broilers,2015,December,106.703608,14.26666667,16.8,15.53333333,2015-12,Buena Vista,Iowa
Cedar Valley,Broilers,2015,May,5229.579102,13.33333333,16.08,15.53333333,2015-05,Cedar,Iowa
Brayton,Oats,2014,November,2.314851,47.10666667,67.10666667,55.45333333,2014-11,Audubon,Iowa
Brayton,Soybeans,2014,November,21.384814,41.89333333,44.44,43.50666667,2014-11,Audubon,Iowa
Brayton,Soybeans,2015,November,10.802638,40.04,48.70666667,45.62666667,2015-11,Audubon,Iowa
Eden,Broilers,2015,October,2029.462941,14.04,17.10666667,15.53333333,2015-10,Decatur,Iowa
Concord,Broilers,2014,October,2.094389,15.4,15.66666667,15.53333333,2014-10,Dubuque,Iowa
Gray,Oats,2014,October,47.39933,63,68.32,65.66666667,2014-10,Audubon,Iowa
Gray,Oats,2016,October,258.712157,80.09333333,85.05333333,82.57333333,2016-10,Audubon,Iowa
Gray,Soybeans,2014,October,57.32012,38.17333333,42.17333333,40.17333333,2014-10,Audubon,Iowa
Gray,Soybeans,2016,October,1193.80173,35.76,39.32,37.57333333,2016-10,Audubon,Iowa
Troy Mills,Broilers,2015,February,249.783446,14.05333333,16.2,15.53333333,2015-02,Linn,Iowa
Jasper,Broilers,2015,February,345.463954,14.61333333,15.86666667,15.54666667,2015-02,Adams,Iowa
Audubon,Oats,2015,October,5.952474,143.96,157.2133333,147.6266667,2015-10,Audubon,Iowa
Audubon,Oats,2016,October,3351.683786,87,89.88,88.44,2016-10,Audubon,Iowa
Audubon,Soybeans,2015,October,5.952474,40.17333333,49.05333333,42.46666667,2015-10,Audubon,Iowa
Audubon,Soybeans,2016,October,23533.54688,31.94666667,38.85333333,35.4,2016-10,Audubon,Iowa
Liberty,Hogs,2015,December,0.881848,13.33333333,13.33333333,,2015-12,Jefferson,Iowa
Troy Mills,Hogs,2016,April,45.856096,3.053333333,17.34666667,,2016-04,Linn,Iowa
Audubon,Corn,2015,October,36.045537,17.73333333,32.8,21.96,2015-10,Audubon,Iowa
Audubon,Corn,2016,October,213.076523,8,17.28,12.64,2016-10,Audubon,Iowa
Audubon,Turkeys,2015,October,2.645544,32.66666667,38.84,34.4,2015-10,Audubon,Iowa
Audubon,Turkeys,2016,October,7.936632,38.22666667,44.44,41.33333333,2016-10,Audubon,Iowa
Audubon,Dairy Products,2015,October,2.645544,18,20.66666667,18.86666667,2015-10,Audubon,Iowa
Audubon,Dairy Products,2016,October,128.97027,11.49333333,13.74666667,12.61333333,2016-10,Audubon,Iowa
Tama,Hogs,2016,January,1669.668957,7.253333333,17.6,,2016-01,Tama,Iowa
Cameron,Corn,2016,October,307.324028,5.653333333,15.16,10.62666667,2016-10,Audubon,Iowa
Cameron,Turkeys,2016,October,21.825738,34.74666667,40.70666667,38.38666667,2016-10,Audubon,Iowa
Cameron,Hay,2016,October,5.291088,39.73333333,46.13333333,42.93333333,2016-10,Audubon,Iowa
Cameron,Dairy Products,2016,October,204.147812,13.12,15.50666667,14.38666667,2016-10,Audubon,Iowa
Douglas,Oats,2014,October,81.681171,64.13333333,66.4,65.06666667,2014-10,Audubon,Iowa
Douglas,Oats,2015,October,10.802638,124.2666667,143.2,131.6666667,2015-10,Audubon,Iowa
Douglas,Oats,2016,October,72.091074,74.08,84,79.04,2016-10,Audubon,Iowa
Douglas,Soybeans,2014,October,1999.039185,37.46666667,40.33333333,38.90666667,2014-10,Audubon,Iowa
Douglas,Soybeans,2015,October,1566.823434,43.05333333,50.66666667,47.25333333,2015-10,Audubon,Iowa
Douglas,Soybeans,2016,October,2780.687206,26,37.16,31.48,2016-10,Audubon,Iowa
Exira,Oats,2014,October,1.653465,62.65333333,65.64,63.33333333,2014-10,Audubon,Iowa
Exira,Oats,2015,October,25.794054,106.6666667,134.6666667,122.4266667,2015-10,Audubon,Iowa
Exira,Oats,2016,October,198.636262,79.08,87.54666667,84.48,2016-10,Audubon,Iowa
Exira,Soybeans,2014,October,773.711389,36.37333333,43.14666667,41,2014-10,Audubon,Iowa
Exira,Soybeans,2015,October,1743.744189,42.48,51.32,47.02666667,2015-10,Audubon,Iowa
Exira,Soybeans,2016,October,3081.397374,30.86666667,40.72,36.29333333,2016-10,Audubon,Iowa
Greeley,Oats,2015,October,8.81848,145.9333333,159.2266667,155.76,2015-10,Audubon,Iowa
Greeley,Oats,2016,October,55.446193,80.94666667,84.85333333,83.64,2016-10,Audubon,Iowa
Greeley,Soybeans,2015,October,585.32661,45.08,50.45333333,48.88,2015-10,Audubon,Iowa
Greeley,Soybeans,2016,October,560.083711,30.50666667,38.13333333,35,2016-10,Audubon,Iowa
Hamlin,Cattle and Calves,2014,October,22.0462,53.33333333,54,53.66666667,2014-10,Audubon,Iowa
Hamlin,Oats,2014,October,20.392735,61.33333333,71.33333333,70.4,2014-10,Audubon,Iowa
Hamlin,Oats,2015,October,68.563682,112.44,138.8666667,130.1733333,2015-10,Audubon,Iowa
Hamlin,Oats,2016,October,511.141147,79.61333333,87.89333333,85.77333333,2016-10,Audubon,Iowa
Hamlin,Soybeans,2015,October,2994.535346,36.64,50.48,46.84,2015-10,Audubon,Iowa
Hamlin,Soybeans,2016,October,2014.802218,27.74666667,37.29333333,34.73333333,2016-10,Audubon,Iowa
Leroy,Oats,2014,October,44.0924,61.22666667,64.26666667,62.36,2014-10,Audubon,Iowa
Leroy,Oats,2016,October,244.492358,79.08,85.18666667,81.86666667,2016-10,Audubon,Iowa
Leroy,Soybeans,2014,October,725.31998,37.56,43.74666667,40.56,2014-10,Audubon,Iowa
Leroy,Soybeans,2016,October,1420.326435,28.24,36.49333333,32.09333333,2016-10,Audubon,Iowa
Coon,Broilers,2015,June,12.566334,14.08,16.34666667,15.54666667,2015-06,Buena Vista,Iowa
Lincoln,Soybeans,2016,October,210.54121,33.14666667,34.38666667,33.81333333,2016-10,Audubon,Iowa
Melvile,Oats,2014,October,39.903622,60,63.77333333,61.89333333,2014-10,Audubon,Iowa
Melvile,Oats,2015,October,39.021774,126.7733333,140,129.1066667,2015-10,Audubon,Iowa
Melvile,Oats,2016,October,95.349815,82.96,87.06666667,85.34666667,2016-10,Audubon,Iowa
Melvile,Soybeans,2014,October,643.969502,36.89333333,41.96,39.42666667,2014-10,Audubon,Iowa
Melvile,Soybeans,2015,October,1461.332367,42.25333333,49.10666667,44.05333333,2015-10,Audubon,Iowa
Melvile,Soybeans,2016,October,948.317293,31.74666667,36.25333333,34.02666667,2016-10,Audubon,Iowa
Oakfield,Oats,2015,October,14.550492,104.44,122.9466667,113.6933333,2015-10,Audubon,Iowa
Oakfield,Oats,2016,October,16.865343,78.04,83.09333333,80.69333333,2016-10,Audubon,Iowa
Oakfield,Soybeans,2014,October,440.152383,37.56,42.04,39.8,2014-10,Audubon,Iowa
Oakfield,Soybeans,2015,October,4454.765403,42.73333333,49.53333333,46.13333333,2015-10,Audubon,Iowa
Oakfield,Soybeans,2016,October,993.732465,29.68,37.26666667,33.48,2016-10,Audubon,Iowa
Viola,Cattle and Calves,2015,October,101.632982,56,56.68,56.33333333,2015-10,Audubon,Iowa
Buchanan,Broilers,2015,February,564.272489,14.77333333,16.10666667,15.54666667,2015-02,Cedar,Iowa
Viola,Oats,2016,October,0.661386,78.66666667,81.08,79.86666667,2016-10,Audubon,Iowa
Viola,Soybeans,2016,October,673.180717,0.293333333,1.333333333,1.333333333,2016-10,Audubon,Iowa
Grant,Broilers,2015,February,1053.80836,14.06666667,16.30666667,15.54666667,2015-02,Linn,Iowa
Brayton,Oats,2014,October,0.440924,64,64.41333333,64.26666667,2014-10,Audubon,Iowa
Brayton,Oats,2015,October,0.110231,108,108,108,2015-10,Audubon,Iowa
Brayton,Oats,2016,October,7.826401,78.01333333,102.3466667,81.68,2016-10,Audubon,Iowa
Brayton,Soybeans,2014,October,7.826401,42.12,44.25333333,43.33333333,2014-10,Audubon,Iowa
Brayton,Soybeans,2015,October,36.265999,41.33333333,49.16,45.8,2015-10,Audubon,Iowa
Brayton,Soybeans,2016,October,20.723428,24.21333333,39.25333333,36.25333333,2016-10,Audubon,Iowa
Bruce,Broilers,2015,May,35.935306,14.77333333,16.02666667,15.56,2015-05,Benton,Iowa
Troy Mills,Broilers,2015,May,34.502303,13.76,16.38666667,15.56,2015-05,Linn,Iowa
Troy Mills,Broilers,2014,November,23.809896,14.76,16.17333333,15.56,2014-11,Linn,Iowa
Gray,Chicken Eggs,2014,September,0.551155,22.66666667,23.33333333,23,2014-09,Audubon,Iowa
Gray,Oats,2014,September,34.17161,59.56,66.73333333,63.14666667,2014-09,Audubon,Iowa
Gray,Oats,2015,September,28.66006,122.2266667,126.8933333,124.7333333,2015-09,Audubon,Iowa
Gray,Oats,2016,September,308.6468,83.52,88.54666667,86.01333333,2016-09,Audubon,Iowa
Gray,Soybeans,2014,September,29.76237,36,43.72,39.86666667,2014-09,Audubon,Iowa
Gray,Soybeans,2015,September,42.99009,42.89333333,44.2,43.46666667,2015-09,Audubon,Iowa
Gray,Soybeans,2016,September,259.04285,39.33333333,42.42666667,40.88,2016-09,Audubon,Iowa
Shelby,Broilers,2014,December,389.666585,14.89333333,16.01333333,15.56,2014-12,Shelby,Iowa
Howard,Broilers,2015,February,90.058727,15.04,16.04,15.56,2015-02,Tama,Iowa
Audubon,Oats,2014,September,1.763696,61.33333333,66.6,63.50666667,2014-09,Audubon,Iowa
Audubon,Oats,2015,September,5.621781,124.2,131.4533333,126.1733333,2015-09,Audubon,Iowa
Audubon,Oats,2016,September,4223.721227,89.01333333,92.96,90.94666667,2016-09,Audubon,Iowa
Audubon,Soybeans,2014,September,1.763696,40.33333333,43.24,41.37333333,2014-09,Audubon,Iowa
Audubon,Soybeans,2015,September,5.621781,41.52,44.92,42.38666667,2015-09,Audubon,Iowa
Audubon,Soybeans,2016,September,1195.455195,37.81333333,43.48,40.64,2016-09,Audubon,Iowa
Marion,Hogs,2016,April,6258.034332,5.293333333,20.01333333,,2016-04,Linn,Iowa
Liberty,Hogs,2015,March,186.29039,12.17333333,13.94666667,,2015-03,Warren,Iowa
Audubon,Corn,2015,September,3.968316,36.10666667,56.77333333,41.97333333,2015-09,Audubon,Iowa
Audubon,Corn,2016,September,281.640205,4.706666667,13.37333333,9.04,2016-09,Audubon,Iowa
Audubon,Turkeys,2015,September,2.645544,37.84,48.33333333,40.4,2015-09,Audubon,Iowa
Audubon,Turkeys,2016,September,10.582176,25.42666667,30.57333333,28,2016-09,Audubon,Iowa
Audubon,Dairy Products,2015,September,3.30693,15.33333333,18.26666667,16.13333333,2015-09,Audubon,Iowa
Audubon,Dairy Products,2016,September,206.13197,9.96,12.26666667,11.10666667,2016-09,Audubon,Iowa
Otter,Hogs,2016,February,252.42899,10.66666667,16.24,,2016-02,Warren,Iowa
Cameron,Corn,2016,September,605.16819,4.693333333,11.94666667,8.773333333,2016-09,Audubon,Iowa
Cameron,Turkeys,2016,September,12.345872,25.09333333,30.58666667,28.50666667,2016-09,Audubon,Iowa
Cameron,Hay,2016,September,5.291088,31.08,35.08,33.22666667,2016-09,Audubon,Iowa
Cameron,Dairy Products,2016,September,295.970235,11.14666667,13.76,12.45333333,2016-09,Audubon,Iowa
Douglas,Oats,2014,September,89.948496,59.70666667,64.93333333,62.32,2014-09,Audubon,Iowa
Douglas,Oats,2015,September,18.959732,114.08,121.6266667,118.2933333,2015-09,Audubon,Iowa
Douglas,Oats,2016,September,130.293042,82.85333333,91.2,86.48,2016-09,Audubon,Iowa
Douglas,Soybeans,2014,September,59.52474,40.29333333,42.81333333,41.48,2014-09,Audubon,Iowa
Douglas,Soybeans,2015,September,191.581478,39.62666667,43.18666667,41.74666667,2015-09,Audubon,Iowa
Douglas,Soybeans,2016,September,87.192721,32.6,39.02666667,35.93333333,2016-09,Audubon,Iowa
Exira,Oats,2015,September,10.141252,100,125.7733333,123.9066667,2015-09,Audubon,Iowa
Exira,Oats,2016,September,254.523379,79.33333333,90.84,86.81333333,2016-09,Audubon,Iowa
Exira,Soybeans,2015,September,81.240247,40,44.09333333,41.77333333,2015-09,Audubon,Iowa
Exira,Soybeans,2016,September,57.099658,35.66666667,42.17333333,39.29333333,2016-09,Audubon,Iowa
Greeley,Oats,2015,September,4.40924,120.24,122.44,122.44,2015-09,Audubon,Iowa
Greeley,Oats,2016,September,97.774897,84.89333333,88.94666667,87.29333333,2016-09,Audubon,Iowa
Greeley,Soybeans,2015,September,23.258741,41.09333333,41.92,41.93333333,2015-09,Audubon,Iowa
Greeley,Soybeans,2016,September,18.73927,39.30666667,41.21333333,39.85333333,2016-09,Audubon,Iowa
Hamlin,Oats,2014,September,16.53465,61.33333333,68.8,67.33333333,2014-09,Audubon,Iowa
Hamlin,Oats,2015,September,190.148475,107.52,125.88,118.96,2015-09,Audubon,Iowa
Hamlin,Oats,2016,September,583.562914,82.18666667,93.76,90.17333333,2016-09,Audubon,Iowa
Hamlin,Soybeans,2014,September,10.582176,33.33333333,41.33333333,40.82666667,2014-09,Audubon,Iowa
Hamlin,Soybeans,2015,September,184.747156,41.6,44.93333333,44.08,2015-09,Audubon,Iowa
Hamlin,Soybeans,2016,September,56.107579,39.45333333,40.70666667,40.05333333,2016-09,Audubon,Iowa
Leroy,Oats,2014,September,117.396015,60.77333333,65.96,62.22666667,2014-09,Audubon,Iowa
Leroy,Oats,2016,September,713.745725,81.33333333,90.88,84.86666667,2016-09,Audubon,Iowa
Leroy,Soybeans,2014,September,156.748482,40.96,46.82666667,43.33333333,2014-09,Audubon,Iowa
Leroy,Soybeans,2015,September,22.0462,40,43.86666667,42,2015-09,Audubon,Iowa
Leroy,Soybeans,2016,September,264.003245,39.24,43.89333333,40.89333333,2016-09,Audubon,Iowa
Clark,Broilers,2015,January,378.312792,14.53333333,16.42666667,15.56,2015-01,Tama,Iowa
Lincoln,Soybeans,2016,September,5.51155,102.6666667,104,103.3333333,2016-09,Audubon,Iowa
Melvile,Oats,2014,September,75.398004,59.49333333,62.29333333,60.90666667,2014-09,Audubon,Iowa
Melvile,Oats,2015,September,47.730023,105,114.1733333,107.0666667,2015-09,Audubon,Iowa
Melvile,Oats,2016,September,98.326052,85,89.58666667,87.54666667,2016-09,Audubon,Iowa
Melvile,Soybeans,2014,September,263.341859,40.01333333,42.96,41.49333333,2014-09,Audubon,Iowa
Melvile,Soybeans,2015,September,58.973585,40.94666667,43.14666667,41.62666667,2015-09,Audubon,Iowa
Melvile,Soybeans,2016,September,46.627713,37.50666667,39.50666667,38.76,2016-09,Audubon,Iowa
Oakfield,Oats,2015,September,74.405925,95.58666667,125.88,110.68,2015-09,Audubon,Iowa
Oakfield,Oats,2016,September,51.477877,84,88.89333333,86.44,2016-09,Audubon,Iowa
Oakfield,Soybeans,2015,September,479.284388,40.02666667,43.56,41.78666667,2015-09,Audubon,Iowa
Oakfield,Soybeans,2016,September,25.904285,37.37333333,40.74666667,39.10666667,2016-09,Audubon,Iowa
Brayton,Oats,2014,September,2.645544,51.2,63.33333333,56.18666667,2014-09,Audubon,Iowa
Brayton,Oats,2015,September,0.440924,97.33333333,100.6666667,99,2015-09,Audubon,Iowa
Brayton,Oats,2016,September,4.078547,71.66666667,88.82666667,86.81333333,2016-09,Audubon,Iowa
Brayton,Soybeans,2014,September,2.314851,41.50666667,44.49333333,43.2,2014-09,Audubon,Iowa
Brayton,Soybeans,2015,September,3.417161,42.21333333,43.89333333,43.57333333,2015-09,Audubon,Iowa
Brayton,Soybeans,2016,September,1.984158,41.48,44.17333333,43.12,2016-09,Audubon,Iowa
Table Mound,Hogs,2015,June,6283.938617,8.84,16.56,,2015-06,Fremont,Iowa
Quincy,Hogs,2015,June,89.066648,11.85333333,15.10666667,,2015-06,Adams,Iowa
Benton,Corn,2015,April,434.089678,8.24,17.64,12.93333333,2015-04,Benton,Iowa
Benton,Corn,2016,April,715.729883,1.773333333,9.92,5.853333333,2016-04,Benton,Iowa
